property_type,price,location,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,avg_banks_distance,avg_parks_distance,avg_hospitals_distance,avg_schools_distance
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,9,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,8,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,8,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,9,9,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42600000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,43500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,44000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,4,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,8,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,4,4,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45500000,Bahria Town Rawalpindi,33.56,73.13,4,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,45500000,Bahria Town Rawalpindi,33.56,73.13,7,8,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,46500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,8,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,5,4,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,4,4,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,47500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,8,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48000000,Bahria Town Rawalpindi,33.56,73.13,4,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,7,8,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,48900000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49500000,Bahria Town Rawalpindi,33.56,73.13,4,4,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,49500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,50000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,50000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,50000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,50000000,Bahria Town Rawalpindi,33.56,73.13,7,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,51000000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,51500000,Bahria Town Rawalpindi,33.56,73.13,8,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52000000,Bahria Town Rawalpindi,33.56,73.13,7,7,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,9,9,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,9,9,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,52500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,54000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,54900000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,9,9,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,10,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,5,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,9,9,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.56,73.13,10,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,55000000,Bahria Town Rawalpindi,33.57,73.13,9,8,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,55000000,Bahria Town Rawalpindi,33.57,73.13,6,5,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,55000000,Bahria Town Rawalpindi,33.57,73.13,6,5,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,57500000,Bahria Town Rawalpindi,33.57,73.13,4,4,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,57500000,Bahria Town Rawalpindi,33.57,73.13,4,4,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,58000000,Bahria Town Rawalpindi,33.57,73.13,6,6,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,58000000,Bahria Town Rawalpindi,33.57,73.13,7,6,For Sale,Marla,20,8.31,8.74,10.45,9.50
House,58500000,Bahria Town Rawalpindi,33.57,73.13,10,9,For Sale,Marla,20,8.31,8.74,10.45,9.50
